,Name,Position,Year,Week,Rank,Team,Standard Pts,Pass_Att,Pass_Cmp,Pass_Yds,Pass_TD,Int,Pass_2Pt,Rush_Att,Rush_Yds,Rush_TD,Rush_2Pt,Rec,Rec_Yds,Rec_TD,Rec_2Pt,FL,FL_TD,Half PPR Pts,PPR Pts,XPA,XPM,FGA,FGM,50_Plus,DST_Sack,DST_Int,DST_Saf,DST_FR,DST_Blk,DST_TD,DST_PA,DST_Pass_Yds,DST_Rush_Yds,DST_Tot_Yds
3701,Zonovan Knight,RB,2022,12,24,NYJ,12.0,0,0,0,0,0,0,14,69,0,0,3,34,0,0,0,0,13.5,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3702,D'Onta Foreman,RB,2022,12,25,CAR,11.0,0,0,0,0,0,0,24,113,0,0,0,0,0,0,0,0,11.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3703,Jamaal Williams,RB,2022,12,26,DET,11.0,0,0,0,0,0,0,18,66,1,0,0,0,0,0,1,0,11.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3704,Jeffery Wilson,RB,2022,12,27,MIA,11.0,0,0,0,0,0,0,13,39,1,0,1,13,0,0,0,0,11.5,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3705,Gus Edwards,RB,2022,12,28,BAL,10.0,0,0,0,0,0,0,16,52,1,0,0,0,0,0,1,0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3706,Kenny Gainwell,RB,2022,12,29,PHI,10.0,0,0,0,0,0,0,8,39,1,0,1,7,0,0,0,0,10.5,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3707,Najee Harris,RB,2022,12,30,PIT,10.0,0,0,0,0,0,0,10,35,1,0,1,4,0,0,0,0,10.5,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3708,Latavius Murray,RB,2022,12,31,DEN,10.0,0,0,0,0,0,0,13,92,0,0,1,6,0,0,0,0,10.5,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3709,Dalvin Cook,RB,2022,12,32,MIN,9.0,0,0,0,0,0,0,22,42,0,0,4,14,0,0,0,0,11.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3710,Cordarrelle Patterson,RB,2022,12,33,ATL,9.0,0,0,0,0,0,0,11,52,0,0,3,19,0,0,0,0,10.5,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3711,D'Andre Swift,RB,2022,12,34,DET,9.0,0,0,0,0,0,0,5,19,0,1,4,24,0,0,0,0,11.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3712,Antonio Gibson,RB,2022,12,35,WAS,8.0,0,0,0,0,0,0,9,32,0,0,3,22,0,0,0,0,9.5,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3713,Alvin Kamara,RB,2022,12,36,NO,8.0,0,0,0,0,0,0,7,13,0,0,6,37,0,0,2,0,11.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3714,Christian McCaffrey,RB,2022,12,37,SF,8.0,0,0,0,0,0,0,11,32,0,0,4,17,0,0,0,0,10.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3715,Dare Ogunbowale,RB,2022,12,38,HOU,8.0,0,0,0,0,0,0,4,14,1,0,1,6,0,0,0,0,8.5,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3716,Tony Pollard,RB,2022,12,39,DAL,8.0,0,0,0,0,0,0,18,60,0,0,2,1,0,0,0,0,9.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3717,Devin Singletary,RB,2022,12,40,BUF,8.0,0,0,0,0,0,0,14,72,0,0,1,8,0,0,0,0,8.5,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3718,Kyren Williams,RB,2022,12,41,LA,8.0,0,0,0,0,0,0,11,35,0,0,3,25,0,0,0,0,9.5,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3719,Darrynton Evans,RB,2022,12,42,CHI,7.0,0,0,0,0,0,0,9,34,0,0,1,33,0,0,0,0,7.5,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3720,Gary Brightwell,RB,2022,12,43,NYG,6.0,0,0,0,0,0,0,5,31,0,0,2,18,0,0,0,0,7.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3721,Chuba Hubbard,RB,2022,12,44,CAR,6.0,0,0,0,0,0,0,17,65,0,0,0,0,0,0,0,0,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3722,Anthony McFarland,RB,2022,12,45,PIT,6.0,0,0,0,0,0,0,6,30,0,0,2,11,0,0,0,0,7.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3723,Tyler Allgeier,RB,2022,12,46,ATL,5.0,0,0,0,0,0,0,11,54,0,0,0,0,0,0,0,0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3724,Michael Carter,RB,2022,12,47,NYJ,5.0,0,0,0,0,0,0,6,21,0,0,2,15,0,0,0,0,6.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3725,Jerick McKinnon,RB,2022,12,48,KC,5.0,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0,6.5,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3726,Elijah Mitchell,RB,2022,12,49,SF,5.0,0,0,0,0,0,0,7,35,0,0,2,8,0,0,0,0,6.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3727,Dontrell Hilliard,RB,2022,12,50,TEN,4.0,0,0,0,0,0,0,2,16,0,0,3,3,0,0,0,0,5.5,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3728,Ronald Jones II,RB,2022,12,51,KC,4.0,0,0,0,0,0,0,4,12,0,0,1,22,0,0,0,0,4.5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3729,Trayveon Williams,RB,2022,12,52,CIN,4.0,0,0,0,0,0,0,2,18,0,0,1,24,0,0,0,0,4.5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3730,Cam Akers,RB,2022,12,53,LA,3.0,0,0,0,0,0,0,8,37,0,0,0,0,0,0,0,0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731,James Cook,RB,2022,12,54,BUF,3.0,0,0,0,0,0,0,2,4,0,0,2,14,0,0,0,0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3732,DeeJay Dallas,RB,2022,12,55,SEA,3.0,0,0,0,0,0,0,1,2,0,0,2,13,0,0,0,0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3733,Joshua Kelley,RB,2022,12,56,LAC,3.0,0,0,0,0,0,0,2,4,0,0,2,16,0,0,0,0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3734,Chris Myarick,RB,2022,12,57,NYG,3.0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,3.5,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3735,Dameon Pierce,RB,2022,12,58,HOU,3.0,0,0,0,0,0,0,5,8,0,0,3,8,0,0,0,0,4.5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3736,Patrick Ricard,RB,2022,12,59,BAL,3.0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3737,Myles Gaskin,RB,2022,12,60,MIA,2.0,0,0,0,0,0,0,6,17,0,0,1,4,0,0,0,0,2.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3738,Kareem Hunt,RB,2022,12,61,CLE,2.0,0,0,0,0,0,0,5,15,0,0,1,6,0,0,0,0,2.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3739,Caleb Huntley,RB,2022,12,62,ATL,2.0,0,0,0,0,0,0,1,12,0,0,1,1,0,0,0,0,2.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3740,Justin Jackson,RB,2022,12,63,DET,2.0,0,0,0,0,0,0,4,4,0,0,1,15,0,0,0,0,2.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3741,Kyle Juszczyk,RB,2022,12,64,SF,2.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742,Jordan Mason,RB,2022,12,65,SF,2.0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3743,Boston Scott,RB,2022,12,66,PHI,2.0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3744,Zamir White,RB,2022,12,67,LV,2.0,0,0,0,0,0,0,2,28,0,0,0,0,0,0,0,0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3745,Jonathan Williams,RB,2022,12,68,WAS,2.0,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3746,Raheem Blackshear,RB,2022,12,69,CAR,1.0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,1,0,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3747,Matt Breida,RB,2022,12,70,NYG,1.0,0,0,0,0,0,0,2,6,0,0,1,9,0,0,0,0,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3748,Rex Burkhead,RB,2022,12,71,HOU,1.0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3749,Corey Clement,RB,2022,12,72,ARI,1.0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3750,Snoop Conner,RB,2022,12,73,JAX,1.0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3751,Damien Harris,RB,2022,12,74,NE,1.0,0,0,0,0,0,0,5,16,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3752,Alec Ingold,RB,2022,12,75,MIA,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3753,Mark Ingram,RB,2022,12,76,NO,1.0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3754,Marlon Mack,RB,2022,12,77,DEN,1.0,0,0,0,0,0,0,2,7,0,0,1,5,0,0,0,0,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3755,Alexander Mattison,RB,2022,12,78,MIN,1.0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3756,Devine Ozigbo,RB,2022,12,79,DEN,1.0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3757,Isaiah Spiller,RB,2022,12,80,LAC,1.0,0,0,0,0,0,0,2,3,0,0,1,2,0,0,0,0,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3758,Ke'Shawn Vaughn,RB,2022,12,81,TB,1.0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3759,Derek Watt,RB,2022,12,82,PIT,1.0,0,0,0,0,0,0,1,4,0,0,1,1,0,0,0,0,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3760,Kenyan Drake,RB,2022,12,83,BAL,0.0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3761,Travis Etienne,RB,2022,12,84,JAX,0.0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3762,Justice Hill,RB,2022,12,85,BAL,0.0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3763,Nyheim Hines,RB,2022,12,86,BUF,0.0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3764,Keaontay Ingram,RB,2022,12,87,ARI,0.0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3765,Zack Moss,RB,2022,12,88,IND,0.0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3766,Chris Godwin,WR,2022,12,1,TB,29.0,0,0,0,0,0,0,0,0,0,0,12,110,1,0,0,0,35.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3767,Justin Jefferson,WR,2022,12,2,MIN,28.0,1,1,11,0,0,0,0,0,0,0,9,139,1,0,0,0,32.5,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3768,Zay Jones,WR,2022,12,3,JAX,27.0,0,0,0,0,0,0,0,0,0,0,11,145,0,1,0,0,32.5,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3769,Amon-Ra St. Brown,WR,2022,12,4,DET,27.0,0,0,0,0,0,0,1,7,0,0,9,122,1,0,0,0,31.5,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3770,Garrett Wilson,WR,2022,12,5,NYJ,26.0,0,0,0,0,0,0,1,-1,0,0,5,95,2,0,0,0,28.5,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3771,Tee Higgins,WR,2022,12,6,CIN,24.0,0,0,0,0,0,0,0,0,0,0,7,114,1,0,0,0,27.5,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3772,Stefon Diggs,WR,2022,12,7,BUF,21.0,0,0,0,0,0,0,0,0,0,0,8,77,1,0,0,0,25.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3773,Isaiah McKenzie,WR,2022,12,8,BUF,21.0,0,0,0,0,0,0,2,7,0,0,6,96,1,0,0,0,24.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3774,Adam Thielen,WR,2022,12,9,MIN,21.0,0,0,0,0,0,0,0,0,0,0,9,61,1,0,0,0,25.5,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3775,Christian Watson,WR,2022,12,10,GB,21.0,0,0,0,0,0,0,0,0,0,0,4,110,1,0,0,0,23.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3776,DeAndre Carter,WR,2022,12,11,LAC,20.0,0,0,0,0,0,0,0,0,0,0,7,73,1,0,0,0,23.5,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3777,D.K. Metcalf,WR,2022,12,12,SEA,20.0,0,0,0,0,0,0,0,0,0,0,11,90,0,0,0,0,25.5,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3778,D.J. Moore,WR,2022,12,13,CAR,20.0,0,0,0,0,0,0,0,0,0,0,4,103,1,0,0,0,22.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3779,Michael Pittman,WR,2022,12,14,IND,19.0,0,0,0,0,0,0,0,0,0,0,7,61,1,0,0,0,22.5,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3780,Nelson Agholor,WR,2022,12,15,NE,18.0,0,0,0,0,0,0,0,0,0,0,6,65,1,0,0,0,21.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3781,DeAndre Hopkins,WR,2022,12,16,ARI,18.0,0,0,0,0,0,0,0,0,0,0,4,87,1,0,0,0,20.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3782,Treylon Burks,WR,2022,12,17,TEN,17.0,0,0,0,0,0,0,0,0,0,0,4,70,0,0,0,1,19.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3783,CeeDee Lamb,WR,2022,12,18,DAL,17.0,0,0,0,0,0,0,2,11,0,0,6,106,0,0,0,0,20.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3784,Amari Cooper,WR,2022,12,19,CLE,16.0,0,0,0,0,0,0,0,0,0,0,7,94,0,0,0,0,19.5,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3785,Mack Hollins,WR,2022,12,20,LV,16.0,0,0,0,0,0,0,0,0,0,0,4,63,1,0,0,0,18.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3786,Jauan Jennings,WR,2022,12,21,SF,16.0,0,0,0,0,0,0,0,0,0,0,6,49,1,0,0,0,19.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3787,Keenan Allen,WR,2022,12,22,LAC,15.0,0,0,0,0,0,0,0,0,0,0,5,49,1,0,0,0,17.5,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3788,Richie James,WR,2022,12,23,NYG,15.0,0,0,0,0,0,0,0,0,0,0,5,41,1,0,0,0,17.5,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3789,Tyler Lockett,WR,2022,12,24,SEA,15.0,0,0,0,0,0,0,0,0,0,0,3,68,1,0,0,0,16.5,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3790,Davante Adams,WR,2022,12,25,LV,14.0,0,0,0,0,0,0,0,0,0,0,7,74,0,0,0,0,17.5,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3791,Jamal Agnew,WR,2022,12,26,JAX,14.0,0,0,0,0,0,0,0,0,0,0,5,37,1,0,0,0,16.5,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3792,Tyreek Hill,WR,2022,12,27,MIA,14.0,0,0,0,0,0,0,1,5,0,0,6,85,0,0,0,0,17.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3793,Elijah Moore,WR,2022,12,28,NYJ,14.0,0,0,0,0,0,0,1,-4,0,0,2,64,1,0,0,0,15.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3794,Olamide Zaccheaus,WR,2022,12,29,ATL,14.0,0,0,0,0,0,0,0,0,0,0,5,91,0,0,0,0,16.5,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3795,A.J. Brown,WR,2022,12,30,PHI,13.0,0,0,0,0,0,0,0,0,0,0,4,46,1,0,1,0,15.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3796,Courtland Sutton,WR,2022,12,31,DEN,13.0,0,0,0,0,0,0,0,0,0,0,6,75,0,0,0,0,16.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3797,Jaylen Waddle,WR,2022,12,32,MIA,13.0,0,0,0,0,0,0,0,0,0,0,5,85,0,0,0,0,15.5,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3798,DeVante Parker,WR,2022,12,33,NE,12.0,0,0,0,0,0,0,0,0,0,0,4,80,0,0,0,0,14.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3799,Quez Watkins,WR,2022,12,34,PHI,12.0,0,0,0,0,0,0,0,0,0,0,3,35,1,0,0,0,13.5,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3800,Brandon Aiyuk,WR,2022,12,35,SF,11.0,0,0,0,0,0,0,0,0,0,0,5,65,0,0,0,0,13.5,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801,Michael Gallup,WR,2022,12,36,DAL,11.0,0,0,0,0,0,0,0,0,0,0,5,63,0,0,0,0,13.5,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3802,Van Jefferson,WR,2022,12,37,LA,11.0,0,0,0,0,0,0,0,0,0,0,3,29,1,0,0,0,12.5,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3803,Marvin Jones,WR,2022,12,38,JAX,11.0,0,0,0,0,0,0,0,0,0,0,3,22,1,0,0,0,12.5,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3804,Chris Olave,WR,2022,12,39,NO,11.0,0,0,0,0,0,0,0,0,0,0,5,62,0,0,0,0,13.5,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3805,Anthony Schwartz,WR,2022,12,40,CLE,11.0,0,0,0,0,0,0,1,31,1,0,1,17,0,0,0,0,11.5,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3806,Marquise Brown,WR,2022,12,41,ARI,10.0,0,0,0,0,0,0,0,0,0,0,6,46,0,0,0,0,13.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3807,Nico Collins,WR,2022,12,42,HOU,10.0,0,0,0,0,0,0,0,0,0,0,6,44,0,0,0,0,13.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3808,Brandin Cooks,WR,2022,12,43,HOU,10.0,0,0,0,0,0,0,1,2,0,0,5,59,0,0,0,0,12.5,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3809,Josh Palmer,WR,2022,12,44,LAC,10.0,0,0,0,0,0,0,0,0,0,0,5,56,0,0,0,0,12.5,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3810,George Pickens,WR,2022,12,45,PIT,10.0,0,0,0,0,0,0,0,0,0,0,3,57,0,1,0,0,11.5,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3811,D.J. Chark,WR,2022,12,46,DET,9.0,0,0,0,0,0,0,0,0,0,0,2,16,1,0,0,0,10.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3812,Randall Cobb,WR,2022,12,47,GB,9.0,0,0,0,0,0,0,0,0,0,0,2,19,1,0,0,0,10.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3813,River Cracraft,WR,2022,12,48,MIA,9.0,0,0,0,0,0,0,0,0,0,0,4,55,0,0,0,0,11.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3814,Kendall Hinton,WR,2022,12,49,DEN,9.0,0,0,0,0,0,0,1,13,0,0,5,35,0,0,0,0,11.5,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3815,DeSean Jackson,WR,2022,12,50,BAL,9.0,0,0,0,0,0,0,0,0,0,0,2,74,0,0,0,0,10.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3816,Brandon Johnson,WR,2022,12,51,DEN,9.0,0,0,0,0,0,0,0,0,0,0,2,10,1,0,0,0,10.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3817,Diontae Johnson,WR,2022,12,52,PIT,9.0,0,0,0,0,0,0,0,0,0,0,5,49,0,0,0,0,11.5,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3818,Jakobi Meyers,WR,2022,12,53,NE,9.0,0,0,0,0,0,0,0,0,0,0,3,62,0,0,0,0,10.5,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3819,Byron Pringle,WR,2022,12,54,CHI,9.0,0,0,0,0,0,0,0,0,0,0,2,12,1,0,0,0,10.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3820,Darius Slayton,WR,2022,12,55,NYG,9.0,0,0,0,0,0,0,0,0,0,0,3,63,0,0,0,0,10.5,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3821,DeVonta Smith,WR,2022,12,56,PHI,9.0,0,0,0,0,0,0,0,0,0,0,4,50,0,0,0,0,11.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3822,Marquez Valdes-Scantling,WR,2022,12,57,KC,9.0,0,0,0,0,0,0,0,0,0,0,4,56,0,0,0,0,11.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3823,Nick Westbrook,WR,2022,12,58,TEN,9.0,0,0,0,0,0,0,0,0,0,0,4,58,0,0,0,0,11.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3824,Julio Jones,WR,2022,12,59,TB,8.0,0,0,0,0,0,0,1,15,0,0,3,40,0,0,0,0,9.5,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3825,Christian Kirk,WR,2022,12,60,JAX,8.0,0,0,0,0,0,0,1,-5,0,0,4,46,0,0,0,0,10.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3826,Terry McLaurin,WR,2022,12,61,WAS,8.0,0,0,0,0,0,0,1,5,0,0,4,48,0,0,0,0,10.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3827,Chase Claypool,WR,2022,12,62,CHI,7.0,0,0,0,0,0,0,0,0,0,0,2,51,0,0,0,0,8.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3828,Gabriel Davis,WR,2022,12,63,BUF,7.0,0,0,0,0,0,0,0,0,0,0,4,38,0,0,0,0,9.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3829,Marquise Goodwin,WR,2022,12,64,SEA,7.0,0,0,0,0,0,0,1,7,0,0,3,48,0,0,0,0,8.5,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3830,Skyy Moore,WR,2022,12,65,KC,7.0,0,0,0,0,0,0,0,0,0,0,5,36,0,0,1,0,9.5,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831,Kalif Raymond,WR,2022,12,66,DET,7.0,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0,9.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3832,Deebo Samuel,WR,2022,12,67,SF,7.0,0,0,0,0,0,0,2,0,0,0,3,43,0,0,0,0,8.5,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3833,Rashid Shaheed,WR,2022,12,68,NO,7.0,0,0,0,0,0,0,1,6,0,0,2,53,0,0,0,0,8.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3834,David Bell,WR,2022,12,69,CLE,6.0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,0,8.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3835,Kendrick Bourne,WR,2022,12,70,NE,6.0,0,0,0,0,0,0,1,-7,0,0,3,36,0,0,0,0,7.5,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3836,Devin Duvernay,WR,2022,12,71,BAL,6.0,0,0,0,0,0,0,2,16,0,0,3,23,0,0,0,0,7.5,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3837,Isaiah Hodgins,WR,2022,12,72,NYG,6.0,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0,7.5,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3838,JuJu Smith-Schuster,WR,2022,12,73,KC,6.0,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0,7.5,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
